date,state,positive,negative,hospitalized_currently,hospitalized_cumulative,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade,death,total_test_results
2020-06-02,AR,7443.0,125793.0,121.0,718.0,,,26.0,124.0,5401.0,A,133.0,133236
2020-06-02,AS,0.0,174.0,,,,,,,,C,0.0,174
2020-06-02,AZ,21250.0,216583.0,1009.0,3520.0,380.0,,235.0,,4967.0,A+,941.0,237833
2020-06-02,CA,115310.0,1956281.0,4393.0,,1286.0,,,,,B,4286.0,2071591
2020-06-02,CO,26577.0,163960.0,394.0,4372.0,,,,,3954.0,A,1185.0,190537
2020-06-02,CT,42979.0,227631.0,434.0,13793.0,,,,,7511.0,B,3972.0,270610
2020-06-02,DC,8886.0,38815.0,295.0,,106.0,,74.0,,1137.0,A+,470.0,47701
2020-06-02,DE,9685.0,54377.0,157.0,,,,,,5442.0,A,471.0,64062
2020-06-02,FL,57447.0,992305.0,,10678.0,,,,,,A,2613.0,1049752
2020-06-02,GA,48207.0,426080.0,828.0,8334.0,,1821.0,,,,A,2102.0,474287
2020-06-02,GU,177.0,6214.0,,,,,,,148.0,B,5.0,6391
2020-06-02,HI,652.0,48269.0,,83.0,,,,,608.0,D,17.0,48921
2020-06-02,HI,652.0,48269.0,,83.0,,,,,608.0,D,17.0,48921
2020-06-02,IA,20016.0,143674.0,327.0,,114.0,,76.0,,11742.0,A+,561.0,163690
2020-06-02,ID,2906.0,45227.0,34.0,247.0,4.0,98.0,,,2266.0,A,83.0,48133
2020-06-02,IL,122848.0,811856.0,3238.0,,874.0,,548.0,,,A,5525.0,934704
2020-06-02,IN,35237.0,236682.0,961.0,5902.0,358.0,1261.0,140.0,,22623.0,A+,2197.0,271919
2020-06-02,KS,10011.0,93301.0,,862.0,,290.0,,127.0,555.0,A,217.0,103312
2020-06-02,KY,10185.0,217086.0,481.0,2307.0,85.0,941.0,,,3275.0,A,442.0,227271
2020-06-02,LA,40746.0,352387.0,639.0,,,,83.0,,31728.0,B,2835.0,393133
2020-06-02,MA,101163.0,508232.0,1657.0,10063.0,394.0,,269.0,,78108.0,A+,7085.0,609395
2020-06-02,MD,54175.0,261640.0,1148.0,8957.0,481.0,,,,3855.0,B,2646.0,315815
2020-06-02,ME,2377.0,50591.0,48.0,287.0,16.0,,10.0,,1646.0,B,94.0,52968
2020-06-02,MI,64103.0,597072.0,674.0,,346.0,,240.0,,38099.0,A+,5869.0,661175
2020-06-02,MI,64103.0,597072.0,674.0,,346.0,,240.0,,38099.0,A+,5869.0,661175
2020-06-02,MN,27376.0,267931.0,537.0,3134.0,248.0,1003.0,,,20381.0,A,1082.0,295307
2020-06-02,MO,13575.0,191855.0,693.0,,,,81.0,,,B,783.0,205430
2020-06-02,MP,23.0,6534.0,,,,,,,16.0,D,2.0,6557
2020-06-02,MS,16020.0,163478.0,584.0,2296.0,146.0,,97.0,,11203.0,A,767.0,179498
2020-06-02,MT,523.0,41689.0,1.0,67.0,,,,,462.0,C,17.0,42212
2020-06-02,NC,29889.0,405032.0,716.0,,,,,,18860.0,A,921.0,434921
2020-06-02,ND,2646.0,70998.0,34.0,170.0,,,,,2127.0,C,54.0,73644
2020-06-02,NE,14345.0,92073.0,,,,,,,,D,178.0,106418
2020-06-02,NH,4685.0,69659.0,98.0,456.0,,142.0,,,2954.0,B,245.0,74344
2020-06-02,NJ,161545.0,656132.0,2370.0,17390.0,639.0,,480.0,,26815.0,A+,11770.0,817677
2020-06-02,NM,7800.0,195315.0,191.0,1317.0,,,,,2888.0,C,362.0,203115
2020-06-02,NV,8830.0,143261.0,365.0,,88.0,,39.0,,464.0,A+,452.0,152091
2020-06-02,NY,373040.0,1794791.0,3121.0,89861.0,907.0,,673.0,,66262.0,A,24023.0,2167831
2020-06-02,OH,36350.0,373558.0,697.0,6176.0,295.0,1583.0,204.0,,,B,2258.0,409908
2020-06-02,OK,6692.0,197965.0,124.0,994.0,60.0,,,,5599.0,A+,339.0,204657
2020-06-02,OR,4335.0,129874.0,102.0,795.0,29.0,,15.0,,2164.0,A+,157.0,134209
2020-06-02,PA,73510.0,399361.0,1302.0,,,,283.0,,48838.0,A+,5667.0,472871
2020-06-02,PA,73510.0,399361.0,1302.0,,,,283.0,,48838.0,A+,5667.0,472871
2020-06-02,PR,3935.0,60422.0,106.0,,17.0,,10.0,,,B,138.0,64357
2020-06-02,RI,15194.0,101512.0,188.0,1743.0,48.0,,31.0,,1302.0,A+,732.0,116706
2020-06-02,SC,12415.0,206362.0,425.0,1789.0,,,,,6976.0,A,501.0,218777
2020-06-02,SD,5067.0,41779.0,89.0,443.0,,,,,3990.0,B,62.0,46846
2020-06-02,TN,24375.0,437761.0,565.0,1792.0,,,,,15916.0,B,381.0,462136
2020-06-02,TX,66568.0,919656.0,1773.0,,,,,,44517.0,B,1698.0,986224
2020-06-02,UT,10202.0,211589.0,159.0,801.0,,243.0,,104.0,6319.0,B,113.0,221791
2020-06-02,VA,46239.0,282650.0,1362.0,7373.0,336.0,,186.0,,6011.0,A+,1407.0,328889
2020-06-02,VI,70.0,1936.0,,,,,,,62.0,C,6.0,2006
2020-06-02,VT,988.0,35631.0,10.0,,,,,,879.0,B,55.0,36619
2020-06-02,WA,24086.0,326646.0,232.0,3517.0,,,48.0,,,B,1124.0,350732
2020-06-02,WI,21155.0,263743.0,597.0,2643.0,139.0,593.0,,,12172.0,A+,607.0,284898
2020-06-02,WI,21155.0,263743.0,597.0,2643.0,139.0,593.0,,,12172.0,A+,607.0,284898
2020-06-02,WV,2041.0,98502.0,31.0,,11.0,,4.0,,1341.0,B,77.0,100543
2020-06-02,WY,910.0,24832.0,7.0,86.0,,,,,667.0,C,17.0,25742
2020-06-01,AK,467.0,53723.0,10.0,,,,1.0,,368.0,A,10.0,54190
2020-06-01,AL,18363.0,205160.0,596.0,1856.0,,591.0,,355.0,9355.0,B,646.0,223523
2020-06-01,AR,7443.0,125793.0,115.0,711.0,,,27.0,123.0,5401.0,A,133.0,133236
2020-06-01,AS,0.0,174.0,,,,,,,,C,0.0,174
2020-06-01,AZ,20123.0,207947.0,968.0,3445.0,377.0,,238.0,,4869.0,A+,917.0,228070
2020-06-01,CA,113006.0,1899577.0,4258.0,,1273.0,,,,,B,4251.0,2012583
2020-06-01,CO,26378.0,159998.0,414.0,4347.0,,,,,3919.0,A,1181.0,186376
2020-06-01,CT,42740.0,218650.0,454.0,13793.0,,,,,7511.0,B,3964.0,261390
2020-06-01,DC,8857.0,38406.0,302.0,,108.0,,67.0,,1126.0,A+,468.0,47263
2020-06-01,DE,9605.0,52842.0,159.0,,,,,,5353.0,A,471.0,62447
2020-06-01,FL,56830.0,983570.0,,10494.0,,,,,,A,2543.0,1040400
2020-06-01,GA,47618.0,424013.0,841.0,8127.0,,1800.0,,,,A,2074.0,471631
2020-06-01,GU,175.0,6141.0,,,,,,,145.0,B,5.0,6316
2020-06-01,HI,652.0,47835.0,,83.0,,,,,608.0,D,17.0,48487
2020-06-01,HI,652.0,47835.0,,83.0,,,,,608.0,D,17.0,48487
2020-06-01,IA,19697.0,139384.0,339.0,,125.0,,73.0,,11440.0,A+,551.0,159081
2020-06-01,ID,2839.0,43858.0,25.0,242.0,3.0,96.0,,,2248.0,A,82.0,46697
2020-06-01,IL,121234.0,797039.0,3215.0,,902.0,,547.0,,,A,5412.0,918273
2020-06-01,IN,34830.0,231066.0,1041.0,5860.0,366.0,1255.0,148.0,,22224.0,A+,2142.0,265896
2020-06-01,KS,10011.0,85230.0,,842.0,,284.0,,124.0,547.0,A,217.0,95241
2020-06-01,KY,10046.0,206000.0,457.0,2274.0,90.0,940.0,,,3232.0,A,439.0,216046
2020-06-01,LA,40341.0,347029.0,661.0,,,,86.0,,31728.0,B,2801.0,387370
2020-06-01,MA,100805.0,502628.0,1747.0,9952.0,404.0,,289.0,,78108.0,A,7035.0,603433
2020-06-01,MD,53327.0,255403.0,1174.0,8886.0,479.0,,,,3782.0,B,2625.0,308730
2020-06-01,ME,2349.0,47284.0,52.0,284.0,17.0,,10.0,,1586.0,B,89.0,49633
2020-06-01,MI,63813.0,581424.0,674.0,,346.0,,240.0,,38099.0,A+,5843.0,645237
2020-06-01,MI,63813.0,581424.0,674.0,,346.0,,240.0,,38099.0,A+,5843.0,645237
2020-06-01,MN,26897.0,260739.0,549.0,3086.0,253.0,981.0,,,19441.0,A,1060.0,287636
2020-06-01,MO,13327.0,186381.0,693.0,,,,78.0,,,B,773.0,199708
2020-06-01,MP,22.0,6312.0,,,,,,,16.0,D,2.0,6334
2020-06-01,MS,15752.0,160502.0,584.0,2296.0,146.0,,97.0,,11203.0,A,739.0,176254
2020-06-01,MT,519.0,40138.0,2.0,67.0,,,,,461.0,C,17.0,40657
2020-06-01,NC,29263.0,392645.0,650.0,,,,,,18860.0,A,898.0,421908
2020-06-01,ND,2625.0,70676.0,35.0,169.0,,,,,2078.0,C,50.0,73301
2020-06-01,NE,14101.0,89564.0,,,,,,,,D,170.0,103665
2020-06-01,NH,4651.0,67805.0,96.0,451.0,,141.0,,,2948.0,B,245.0,72456
2020-06-01,NJ,160918.0,634682.0,2466.0,17222.0,646.0,,459.0,,26703.0,A+,11721.0,795600
2020-06-01,NM,7689.0,191915.0,182.0,1317.0,,,,,2853.0,C,356.0,199604
2020-06-01,NV,8688.0,138095.0,361.0,,87.0,,40.0,,459.0,A+,445.0,146783
2020-06-01,NY,371711.0,1742066.0,3331.0,89703.0,999.0,,746.0,,66110.0,A,23959.0,2113777
2020-06-01,OH,35984.0,362082.0,761.0,6112.0,324.0,1569.0,223.0,,,B,2206.0,398066
2020-06-01,OK,6573.0,186700.0,154.0,986.0,65.0,,,,5511.0,A+,334.0,193273
2020-06-01,OR,4302.0,127316.0,108.0,790.0,32.0,,17.0,,2164.0,A+,154.0,131618
2020-06-01,PA,72898.0,389431.0,1302.0,,,,287.0,,48428.0,A+,5567.0,462329
2020-06-01,PA,72898.0,389431.0,1302.0,,,,287.0,,48428.0,A+,5567.0,462329
2020-06-01,PR,3873.0,60422.0,99.0,,9.0,,4.0,,,B,136.0,64295
2020-06-01,RI,15087.0,100112.0,195.0,1724.0,46.0,,29.0,,1281.0,A+,720.0,115199
2020-06-01,SC,12148.0,192540.0,450.0,1634.0,,,,,6459.0,A,500.0,204688
2020-06-01,SD,5034.0,40627.0,87.0,435.0,,,,,3903.0,B,62.0,45661
2020-06-01,TN,23554.0,424939.0,504.0,1767.0,,,,,15564.0,B,367.0,448493
2020-06-01,TX,64880.0,905151.0,1756.0,,,,,,43338.0,B,1678.0,970031
2020-06-01,UT,9999.0,208113.0,134.0,789.0,,242.0,,102.0,6251.0,B,113.0,218112
2020-06-01,VA,45398.0,279321.0,1371.0,7326.0,347.0,,188.0,,5899.0,A+,1392.0,324719
2020-06-01,VI,70.0,1741.0,,,,,,,62.0,C,6.0,1811
2020-06-01,VT,983.0,34343.0,16.0,,,,,,880.0,B,55.0,35326
2020-06-01,WA,23798.0,320527.0,245.0,3501.0,,,52.0,,,B,1118.0,344325
2020-06-01,WI,20736.0,253595.0,613.0,2603.0,136.0,586.0,,,11838.0,A+,595.0,274331
2020-06-01,WI,20736.0,253595.0,613.0,2603.0,136.0,586.0,,,11838.0,A+,595.0,274331
2020-06-01,WV,2017.0,96078.0,31.0,,11.0,,4.0,,1313.0,B,75.0,98095
2020-06-01,WY,910.0,24237.0,8.0,86.0,,,,,667.0,C,17.0,25147
2020-05-31,AK,434.0,51261.0,14.0,,,,2.0,,368.0,A,10.0,51695
2020-05-31,AL,17903.0,199650.0,527.0,1844.0,,589.0,,355.0,9355.0,B,631.0,217553
2020-05-31,AR,7253.0,122262.0,115.0,711.0,,,27.0,123.0,5275.0,A,133.0,129515
2020-05-31,AS,0.0,174.0,,,,,,,,C,0.0,174
2020-05-31,AZ,19936.0,205270.0,973.0,3379.0,376.0,,239.0,,4761.0,A+,906.0,225206
2020-05-31,CA,110583.0,1834265.0,4331.0,,1324.0,,,,,B,4213.0,1944848
2020-05-31,CO,26098.0,154529.0,414.0,4333.0,,,,,3919.0,A,1181.0,180627
2020-05-31,CT,42201.0,207845.0,481.0,12538.0,,,,,7127.0,B,3944.0,250046
2020-05-31,DC,8801.0,37682.0,295.0,,109.0,,66.0,,1116.0,A+,466.0,46483
2020-05-31,DE,9498.0,51173.0,160.0,,,,,,5266.0,A,468.0,60671
2020-05-31,FL,56163.0,965186.0,,10453.0,,,,,,A,2534.0,1021349
2020-05-31,GA,46986.0,418539.0,853.0,7946.0,,1794.0,,,,A,2042.0,465525
2020-05-31,GU,173.0,5929.0,,,,,,,144.0,C,5.0,6102
2020-05-31,HI,651.0,53969.0,,83.0,,,,,606.0,D,17.0,54620
2020-05-31,HI,651.0,53969.0,,83.0,,,,,606.0,D,17.0,54620
2020-05-31,IA,19552.0,136744.0,341.0,,116.0,,70.0,,11147.0,A+,534.0,156296
2020-05-31,ID,2839.0,43858.0,29.0,242.0,3.0,96.0,,,2248.0,A,82.0,46697
2020-05-31,IL,120260.0,777999.0,3296.0,,941.0,,550.0,,,A,5390.0,898259
2020-05-31,IN,34574.0,226972.0,1050.0,5285.0,372.0,1248.0,143.0,,21704.0,A+,2134.0,261546
2020-05-31,KS,9719.0,85230.0,,842.0,,284.0,,124.0,547.0,A,208.0,94949
2020-05-31,KY,9704.0,204049.0,480.0,2272.0,87.0,940.0,,,3232.0,A,431.0,213753
2020-05-31,LA,39916.0,335193.0,678.0,,,,84.0,,28700.0,B,2791.0,375109
2020-05-31,MA,96965.0,495888.0,1824.0,9823.0,436.0,,,,78108.0,A,6846.0,592853
2020-05-31,MD,52778.0,249103.0,1183.0,8738.0,479.0,,,,3764.0,B,2596.0,301881
2020-05-31,ME,2325.0,47284.0,49.0,283.0,18.0,,10.0,,1552.0,B,89.0,49609
2020-05-31,MI,63568.0,567192.0,774.0,,371.0,,250.0,,38099.0,A+,5818.0,630760
2020-05-31,MI,63568.0,567192.0,774.0,,371.0,,250.0,,38099.0,A+,5818.0,630760
2020-05-31,MN,26322.0,257133.0,555.0,3047.0,257.0,971.0,,,18695.0,A,1050.0,283455
2020-05-31,MO,13147.0,180414.0,718.0,,,,83.0,,,B,772.0,193561
2020-05-31,MP,22.0,6151.0,,,,,,,15.0,D,2.0,6173
2020-05-31,MS,15501.0,156336.0,570.0,2272.0,113.0,,108.0,,9401.0,A,734.0,171837
2020-05-31,MT,515.0,39283.0,2.0,67.0,,,,,456.0,C,17.0,39798
2020-05-31,NC,28589.0,387700.0,649.0,,,,,,14954.0,A,886.0,416289
2020-05-31,ND,2577.0,69463.0,36.0,167.0,,,,,1959.0,C,48.0,72040
2020-05-31,NE,13905.0,87237.0,,,,,,,,D,170.0,101142
2020-05-31,NH,4545.0,65735.0,107.0,449.0,,140.0,,,2940.0,B,242.0,70280
2020-05-31,NJ,160445.0,585700.0,2497.0,17197.0,522.0,,378.0,,26560.0,A+,11698.0,746145
2020-05-31,NM,7624.0,186823.0,189.0,1317.0,,,,,2835.0,C,351.0,194447
2020-05-31,NV,8593.0,133967.0,336.0,,71.0,,41.0,,428.0,A+,444.0,142560
2020-05-31,NY,370770.0,1693055.0,3436.0,89590.0,1050.0,,791.0,,65934.0,A,23905.0,2063825
2020-05-31,OH,35513.0,355395.0,779.0,6049.0,310.0,1556.0,213.0,,,B,2155.0,390908
2020-05-31,OK,6506.0,186700.0,154.0,985.0,65.0,,,,5492.0,A+,334.0,193206
2020-05-31,OR,4243.0,124958.0,117.0,786.0,33.0,,17.0,,2152.0,A+,153.0,129201
2020-05-31,PA,72546.0,383111.0,1352.0,,,,296.0,,48190.0,A,5555.0,455657
2020-05-31,PA,72546.0,383111.0,1352.0,,,,296.0,,48190.0,A,5555.0,455657
2020-05-31,PR,3776.0,60422.0,99.0,,9.0,,1.0,,,B,136.0,64198
2020-05-31,RI,14988.0,98790.0,206.0,1701.0,46.0,,29.0,,1252.0,A+,718.0,113778
2020-05-31,SC,11861.0,188355.0,402.0,1634.0,,,,,6459.0,A,494.0,200216
2020-05-31,SD,4993.0,39135.0,86.0,432.0,,,,,3837.0,B,62.0,44128
2020-05-31,TN,23006.0,412971.0,463.0,1750.0,,,,,15300.0,B,364.0,435977
2020-05-31,TX,64287.0,887578.0,1684.0,,,,,,42423.0,B,1672.0,951865
2020-05-31,UT,9797.0,204117.0,142.0,775.0,,242.0,,102.0,6137.0,B,113.0,213914
2020-05-31,VA,44607.0,270784.0,1458.0,7326.0,371.0,,196.0,,5868.0,A+,1375.0,315391
2020-05-31,VI,69.0,1633.0,,,,,,,61.0,C,6.0,1702
2020-05-31,VT,981.0,32989.0,18.0,,,,,,873.0,B,55.0,33970
2020-05-31,WA,23456.0,314671.0,266.0,3480.0,,,67.0,,,B,1118.0,338127
2020-05-31,WI,20564.0,250103.0,625.0,2583.0,133.0,585.0,,,11646.0,A+,592.0,270667
2020-05-31,WI,20564.0,250103.0,625.0,2583.0,133.0,585.0,,,11646.0,A+,592.0,270667
2020-05-31,WV,2010.0,95612.0,33.0,,14.0,,8.0,,1303.0,B,75.0,97622
2020-05-31,WY,903.0,23490.0,13.0,85.0,,,,,658.0,C,16.0,24393
2020-05-30,AK,434.0,51261.0,14.0,,,,2.0,,368.0,A,10.0,51695
2020-05-30,AL,17359.0,194842.0,536.0,1826.0,,583.0,,349.0,9355.0,B,618.0,212201
2020-05-30,AR,7013.0,119484.0,104.0,702.0,,,26.0,123.0,5166.0,A,133.0,126497
2020-05-30,AS,0.0,174.0,,,,,,,,C,0.0,174
2020-05-30,AZ,19255.0,197792.0,975.0,3334.0,386.0,,241.0,,4657.0,A+,903.0,217047
2020-05-30,CA,106878.0,1781717.0,4215.0,,1273.0,,,,,B,4156.0,1888595
2020-05-30,CO,25613.0,150128.0,421.0,4307.0,,,,,3859.0,A,1181.0,175741
2020-05-30,CT,42022.0,204913.0,533.0,12538.0,,,,,7127.0,B,3912.0,246935
2020-05-30,DC,8717.0,36912.0,317.0,,109.0,,66.0,,1100.0,A+,462.0,45629
2020-05-30,DE,9422.0,49907.0,174.0,,,,,,5205.0,A,466.0,59329
2020-05-30,FL,55424.0,939544.0,,10375.0,,,,,,A,2530.0,994968
2020-05-30,GA,46286.0,408552.0,850.0,7921.0,,1790.0,,,,A,2003.0,454838
2020-05-30,GU,173.0,5929.0,,,,,,,144.0,C,5.0,6102
2020-05-30,HI,649.0,53365.0,,83.0,,,,,605.0,D,17.0,54014
2020-05-30,HI,649.0,53365.0,,83.0,,,,,605.0,D,17.0,54014
2020-05-30,IA,19244.0,131179.0,368.0,,118.0,,69.0,,11019.0,A+,531.0,150423
2020-05-30,ID,2803.0,42621.0,30.0,240.0,,96.0,,,2225.0,A,82.0,45424
2020-05-30,IL,118917.0,758188.0,3336.0,,925.0,,661.0,,,A,5330.0,877105
2020-05-30,IN,34211.0,222184.0,1149.0,5285.0,412.0,1166.0,161.0,,,A+,2125.0,256395
2020-05-30,KS,9719.0,85230.0,,842.0,,284.0,,124.0,547.0,A,208.0,94949
2020-05-30,KY,9464.0,198731.0,499.0,2266.0,81.0,940.0,,,3231.0,A,418.0,208195
2020-05-30,LA,39577.0,329242.0,674.0,,,,84.0,,28700.0,B,2785.0,368819
2020-05-30,MA,96301.0,486218.0,1904.0,9789.0,453.0,,,,78108.0,A,6768.0,582519
2020-05-30,MD,52015.0,241931.0,1239.0,8619.0,492.0,,,,3649.0,B,2562.0,293946
2020-05-30,ME,2282.0,47284.0,46.0,272.0,18.0,,11.0,,1505.0,B,89.0,49566
2020-05-30,MI,63321.0,554509.0,774.0,,371.0,,250.0,,38099.0,A+,5802.0,617830
2020-05-30,MI,63321.0,554509.0,774.0,,371.0,,250.0,,38099.0,A+,5802.0,617830
2020-05-30,MN,26181.0,250392.0,589.0,3011.0,263.0,960.0,,,17864.0,A,1036.0,276573
2020-05-30,MO,12962.0,172468.0,679.0,,,,85.0,,,B,771.0,185430
2020-05-30,MP,22.0,5986.0,,,,,,,15.0,D,2.0,6008
2020-05-30,MS,15229.0,150703.0,593.0,2240.0,145.0,,92.0,,9401.0,A,723.0,165932
2020-05-30,MT,505.0,38779.0,2.0,67.0,,,,,448.0,C,17.0,39284
2020-05-30,NC,27673.0,376484.0,638.0,,,,,,14954.0,A,877.0,404157
2020-05-30,ND,2554.0,68427.0,34.0,165.0,,,,,1943.0,C,48.0,70981
2020-05-30,NE,13654.0,85354.0,,,,,,,,D,170.0,99008
2020-05-30,NH,4492.0,64468.0,105.0,440.0,,120.0,,,2802.0,B,238.0,68960
2020-05-30,NJ,159608.0,585700.0,2626.0,17121.0,672.0,,499.0,,26301.0,A+,11634.0,745308
2020-05-30,NM,7493.0,180768.0,193.0,1317.0,,,,,2728.0,C,344.0,188261
2020-05-30,NV,8495.0,130037.0,371.0,,92.0,,42.0,,428.0,A+,439.0,138532
2020-05-30,NY,369660.0,1635721.0,3619.0,89400.0,1124.0,,857.0,,65609.0,A,23848.0,2005381
2020-05-30,OH,35034.0,346913.0,806.0,6011.0,339.0,1548.0,219.0,,,B,2149.0,381947
2020-05-30,OK,6418.0,186700.0,154.0,982.0,65.0,,,,5435.0,A+,334.0,193118
2020-05-30,OR,4185.0,122610.0,131.0,778.0,32.0,,17.0,,2137.0,A+,153.0,126795
2020-05-30,PA,72031.0,375741.0,1352.0,,,,295.0,,47133.0,A,5537.0,447772
2020-05-30,PA,72031.0,375741.0,1352.0,,,,295.0,,47133.0,A,5537.0,447772
2020-05-30,PR,3718.0,60422.0,106.0,,6.0,,5.0,,,B,133.0,64140
2020-05-30,RI,14912.0,97940.0,219.0,1682.0,50.0,,32.0,,1225.0,A+,711.0,112852
2020-05-30,SC,11394.0,178125.0,387.0,1634.0,,,,,6459.0,A,487.0,189519
2020-05-30,SD,4960.0,37978.0,93.0,427.0,,,,,3805.0,B,62.0,42938
2020-05-30,TN,22566.0,404480.0,516.0,1732.0,,,,,15193.0,B,364.0,427046
2020-05-30,TX,62338.0,866179.0,1752.0,,,,,,40068.0,B,1626.0,928517
2020-05-30,UT,9533.0,200572.0,139.0,763.0,,241.0,,102.0,5995.0,B,112.0,210105
2020-05-30,VA,43611.0,261901.0,1471.0,7216.0,372.0,,194.0,,5745.0,A+,1370.0,305512
2020-05-30,VI,69.0,1633.0,,,,,,,61.0,C,6.0,1702
2020-05-30,VT,977.0,31690.0,17.0,,,,,,865.0,B,55.0,32667
2020-05-30,WA,23275.0,312508.0,319.0,3455.0,,,88.0,,,B,1111.0,335783
2020-05-30,WI,20382.0,242908.0,617.0,2563.0,144.0,577.0,,,11338.0,A+,588.0,263290
2020-05-30,WI,20382.0,242908.0,617.0,2563.0,144.0,577.0,,,11338.0,A+,588.0,263290
2020-05-30,WV,1974.0,93916.0,33.0,,14.0,,8.0,,1290.0,B,75.0,95890
2020-05-30,WY,898.0,23185.0,13.0,85.0,,,,,658.0,C,16.0,24083
2020-05-29,AK,430.0,49009.0,14.0,,,,1.0,,367.0,A,10.0,49439
2020-05-29,AL,16823.0,192060.0,590.0,1800.0,,577.0,,344.0,9355.0,B,605.0,208883
2020-05-29,AR,6538.0,113230.0,104.0,667.0,,,27.0,119.0,4583.0,A,125.0,119768
2020-05-29,AS,0.0,174.0,,,,,,,,C,0.0,174
2020-05-29,AZ,18465.0,191348.0,931.0,3281.0,378.0,,238.0,,4551.0,A+,885.0,209813
2020-05-29,CA,103886.0,1731592.0,4414.0,,1328.0,,,,,B,4068.0,1835478
2020-05-29,CO,25121.0,143838.0,464.0,4254.0,,,,,3838.0,A,1168.0,168959
2020-05-29,CT,41762.0,199631.0,577.0,12538.0,,,,,7127.0,B,3868.0,241393
2020-05-29,DC,8538.0,35320.0,338.0,,114.0,,65.0,,1089.0,A+,460.0,43858
2020-05-29,DE,9236.0,48297.0,183.0,,,,,,5103.0,A,463.0,57533
2020-05-29,FL,54497.0,928742.0,,10243.0,,,,,,A,2495.0,983239
2020-05-29,GA,45670.0,404601.0,889.0,7852.0,,1780.0,,,,A,1974.0,450271
2020-05-29,GU,172.0,5923.0,,,,,,,144.0,C,5.0,6095
2020-05-29,HI,647.0,52177.0,,83.0,,,,,604.0,D,17.0,52824
2020-05-29,HI,647.0,52177.0,,83.0,,,,,604.0,D,17.0,52824
2020-05-29,IA,18926.0,128394.0,376.0,,117.0,,78.0,,10753.0,A+,522.0,147320
2020-05-29,ID,2769.0,41992.0,31.0,238.0,,96.0,,,2195.0,A,82.0,44761
2020-05-29,IL,117455.0,734307.0,3599.0,,980.0,,593.0,,,A,5270.0,851762
2020-05-29,IN,33558.0,215155.0,1149.0,5285.0,412.0,1166.0,161.0,,,A+,2110.0,248713
2020-05-29,KS,9719.0,85230.0,,842.0,,284.0,,124.0,547.0,A,208.0,94949
2020-05-29,KY,9184.0,212090.0,494.0,2180.0,88.0,937.0,,,3181.0,A,409.0,221274
2020-05-29,LA,38802.0,316225.0,714.0,,,,90.0,,28700.0,B,2766.0,355027
2020-05-29,MA,95512.0,476233.0,1991.0,9725.0,485.0,,,,78108.0,A,6718.0,571745
2020-05-29,MD,50988.0,233530.0,1296.0,8479.0,507.0,,,,3571.0,B,2538.0,284518
2020-05-29,ME,2226.0,43480.0,53.0,270.0,18.0,,12.0,,1458.0,B,85.0,45706
2020-05-29,MI,63116.0,538868.0,774.0,,371.0,,250.0,,33168.0,A+,5778.0,601984
2020-05-29,MI,63116.0,538868.0,774.0,,371.0,,250.0,,33168.0,A+,5778.0,601984
2020-05-29,MN,26013.0,242124.0,592.0,2936.0,259.0,938.0,,,16930.0,A,1006.0,268137
2020-05-29,MO,12795.0,165055.0,650.0,,,,85.0,,,B,738.0,177850
2020-05-29,MP,22.0,5662.0,,,,,,,13.0,D,2.0,5684
2020-05-29,MS,14790.0,151518.0,584.0,2208.0,121.0,,77.0,,9401.0,A,710.0,166308
2020-05-29,MT,493.0,38036.0,2.0,67.0,,,,,448.0,C,17.0,38529
2020-05-29,NC,26488.0,364743.0,680.0,,,,,,14954.0,A,859.0,391231
2020-05-29,ND,2520.0,66933.0,36.0,164.0,,,,,1882.0,C,48.0,69453
2020-05-29,NE,13261.0,81542.0,,,,,,,,D,164.0,94803
2020-05-29,NH,4386.0,62476.0,110.0,438.0,,120.0,,,2730.0,B,232.0,66862
2020-05-29,NJ,158844.0,557567.0,2707.0,16960.0,720.0,,544.0,,26084.0,A+,11531.0,716411
2020-05-29,NM,7364.0,176180.0,196.0,1317.0,,,,,2684.0,C,335.0,183544
2020-05-29,NV,8350.0,126066.0,371.0,,92.0,,42.0,,428.0,A+,435.0,134416
2020-05-29,NY,368284.0,1575846.0,3781.0,89194.0,1164.0,,889.0,,65289.0,A,23780.0,1944130
2020-05-29,OH,34566.0,335324.0,833.0,5947.0,326.0,1533.0,222.0,,,B,2131.0,369890
2020-05-29,OK,6338.0,181060.0,160.0,982.0,68.0,,,,5340.0,A+,329.0,187398
2020-05-29,OR,4131.0,118550.0,155.0,771.0,36.0,,21.0,,1981.0,A+,151.0,122681
2020-05-29,PA,71339.0,366970.0,1445.0,,,,313.0,,46370.0,A,5464.0,438309
2020-05-29,PA,71339.0,366970.0,1445.0,,,,313.0,,46370.0,A,5464.0,438309
2020-05-29,PR,3647.0,60422.0,101.0,,12.0,,5.0,,,B,132.0,64069
2020-05-29,RI,14808.0,96112.0,219.0,1660.0,47.0,,33.0,,1206.0,A+,693.0,110920
2020-05-29,SC,11131.0,177126.0,399.0,1634.0,,,,,6459.0,A,483.0,188257
2020-05-29,SD,4866.0,35816.0,95.0,418.0,,,,,3744.0,B,59.0,40682
2020-05-29,TN,22085.0,399882.0,507.0,1710.0,,,,,14965.0,B,360.0,421967
2020-05-29,TX,61006.0,832269.0,1701.0,,,,,,40068.0,B,1626.0,893275
